subject_id,question,question_image,answer,answer_image,ease_factor,interval_days,next_review_date,repetitions
9,"What 10 structural axioms must a set satisfy to be defined as a Vector Space?",,"It must be closed under vector addition and scalar multiplication, and satisfy 8 properties: commutativity, associativity (addition/multiplication), additive identity (zero vector), additive inverses, scalar identity, and two distributive laws.",,2.5,0,2026-05-19,0
9,"What three conditions must a subset W satisfy to be classified as a subspace of vector space V?",,"1. The zero vector of V must be in W. 2. W must be closed under vector addition (if u, v are in W, then u + v is in W). 3. W must be closed under scalar multiplication (if u is in W, then c*u is in W).",,2.5,0,2026-05-19,0
9,"What is the explicit definition of linear independence for a set of vectors {v1, v2, ..., vn}?",,"The vectors are linearly independent if the vector equation c1*v1 + c2*v2 + ... + cn*vn = 0 has ONLY the trivial solution where all scalars c1 = c2 = ... = cn = 0.",,2.5,0,2026-05-19,0
9,"Define the span of a set of vectors, and what constitutes a 'basis' for a vector space.",,"The span is the set of all possible linear combinations of the vectors. A basis is a spanning set of vectors that is also completely linearly independent.",,2.5,0,2026-05-19,0
9,"What are the two mathematical conditions required for a mapping T: V -> W to be a Linear Transformation?",,"1. Additivity: T(u + v) = T(u) + T(v) for all vectors u, v in V. 2. Homogeneity: T(c*u) = c * T(u) for all vectors u in V and scalars c.",,2.5,0,2026-05-19,0
9,"Differentiate between the Kernel (Null Space) and the Range (Column Space) of a linear transformation T: V -> W.",,"The Kernel is the set of all vectors in V that map to the zero vector in W. The Range is the set of all vectors in W that are targets of at least one vector in V.",,2.5,0,2026-05-19,0
9,"State the Rank-Nullity Theorem for a matrix A with dimensions m x n.",,"rank(A) + nullity(A) = n, meaning the dimension of the column space plus the dimension of the null space always equals the total number of columns in the matrix.",,2.5,0,2026-05-19,0
9,"Why does matrix multiplication generally violate the commutative law (i.e., AB != BA)?",,"Matrix multiplication tracks sequential composite transformations; shifting the order transforms coordinates across different intermediate spatial orientations, yielding different numerical outcomes.",,2.5,0,2026-05-19,0
9,"What condition determines if a square matrix A is invertible, and what does this imply about its determinant?",,"A matrix is invertible if there exists a matrix B such that AB = BA = I. This condition is true if and only if its determinant is non-zero (det(A) != 0).",,2.5,0,2026-05-19,0
9,"What is the defining vector equation for eigenvalues and eigenvectors of a square matrix A?",,"A * v = λ * v, where A is the matrix, v is a non-zero eigenvector, and λ is a scalar known as the eigenvalue.",,2.5,0,2026-05-19,0
9,"What is the Characteristic Equation of a matrix, and how is it used to locate eigenvalues?",,"det(A - λ*I) = 0, where solving this polynomial equation for the variable λ yields all the valid eigenvalues of the matrix A.",,2.5,0,2026-05-19,0
9,"What criteria must a square matrix A satisfy to be considered diagonalizable?",,"An n x n matrix A is diagonalizable if and only if it has n linearly independent eigenvectors, allowing it to be factored as A = P * D * P^-1.",,2.5,0,2026-05-19,0
9,"What four fundamental properties define an Inner Product on a vector space?",,"1. Positivity: <v, v> >= 0, and <v, v> = 0 iff v = 0. 2. Symmetry: <u, v> = <v, u>. 3. Additivity: <u + v, w> = <u, w> + <v, w>. 4. Homogeneity: <c*u, v> = c * <u, v>.",,2.5,0,2026-05-19,0
9,"State the Cauchy-Schwarz Inequality for an inner product space.",,"|<u, v>| <= ||u|| * ||v||, meaning the absolute value of the inner product of two vectors is always less than or equal to the product of their individual norms.",,2.5,0,2026-05-19,0
9,"What is the primary procedural objective of the Gram-Schmidt Process?",,"To take a set of linearly independent vectors and algorithmically convert them into an orthogonal (or orthonormal) basis for the same vector subspace.",,2.5,0,2026-05-19,0
