subject_id,question,question_image,answer,answer_image,ease_factor,interval_days,next_review_date,repetitions
16,"What is the physical and functional difference between a sequence container like std::vector and std::list in memory?",,"A vector stores elements in contiguous memory blocks, offering fast O(1) random access but slow O(N) arbitrary insertions. A list stores elements in non-contiguous nodes linked via pointers, allowing fast O(1) insertions but slow O(N) sequential traversal.",,2.5,0,2026-05-19,0
16,"Explain the structural operational difference between a Stack and a Queue data structure.",,"A Stack operates on a Last-In, First-Out (LIFO) basis where items are added and removed from the same endpoint. A Queue operates on a First-In, First-Out (FIFO) basis where items are appended at the back and removed from the front.",,2.5,0,2026-05-19,0
16,"What is a Deque (Double-Ended Queue), and how does its memory allocation differ from a standard vector?",,"A deque is a sequence container that permits fast O(1) insertions and deletions at both its beginning and its end. Unlike a vector's single contiguous array, a deque typically utilizes a directory of separate tracking fixed-size memory blocks.",,2.5,0,2026-05-19,0
16,"What internal data structures typically back a Priority Queue, and what are its core extraction efficiencies?",,"A Priority Queue is structurally implemented using a binary heap array. It ensures that the highest-priority element can be retrieved in O(1) time, while insertions and deletions execute in O(log N) time.",,2.5,0,2026-05-19,0
16,"How do the associative containers 'Set' and 'Map' differ from 'Multiset' and 'Multimap' in standard data libraries?",,"Set and Map require completely unique keys, automatically rejecting duplicate entries. Multiset and Multimap permit duplicate keys, storing multiple instances of identical tracking elements side-by-side.",,2.5,0,2026-05-19,0
16,"What balanced tree architecture commonly implements ordered sets and maps, and what is its guaranteed worst-case search complexity?",,"They are implemented using Red-Black Trees (self-balancing binary search trees), which guarantee a worst-case look-up, insertion, and deletion time complexity of O(log N).",,2.5,0,2026-05-19,0
16,"What is an iterator in object-oriented data structures, and how does it mimic a pointer?",,"An iterator is an abstraction object that manages traversal over elements within a container. It overloads standard pointer operators like increment (++) and dereference (*) to provide a uniform access interface regardless of underlying memory layout.",,2.5,0,2026-05-19,0
16,"What are generic templates in C++ object-oriented design, and what structural benefit do they provide?",,"Templates enable functions and classes to operate with generic data types. This allows developers to write a single data structure implementation (like a stack or vector) that functions safely with any data type, maximizing reusability.",,2.5,0,2026-05-19,0
16,"Differentiate between an Adjacency Matrix and an Adjacency List when storing structural graph data.",,"An Adjacency Matrix uses a 2D array, which is ideal for dense graphs and offers fast O(1) edge checks but uses O(V^2) memory. An Adjacency List links lists of neighbors per vertex, making it ideal for sparse graphs due to efficient O(V + E) memory usage.",,2.5,0,2026-05-19,0
16,"What does the rule of Big-O Notation analyze in software engineering performance checks?",,"It analyzes the asymptotic upper bound of an algorithm's execution time or memory footprint as the input size (N) grows toward infinity, prioritizing scalability trends over specific hardware clock speeds.",,2.5,0,2026-05-19,0
16,"Why is amortized time complexity analysis used instead of simple worst-case checks for vector resizing operations?",,"Because a vector resize operation is an expensive O(N) task that occurs rarely; amortized analysis averages that high cost over the long sequence of cheap O(1) push operations that preceded it, revealing a truer average cost of O(1).",,2.5,0,2026-05-19,0
16,"What is memory fragmentation, and how does allocating many small dynamic data nodes (like in a linked list) impact CPU cache efficiency?",,"Dynamic allocation of disconnected nodes splits heap space into non-contiguous fragments. This degrades performance because the CPU cannot pre-fetch sequential addresses into high-speed cache, causing frequent, slow RAM cache misses.",,2.5,0,2026-05-19,0
