subject_id,question,question_image,answer,answer_image,ease_factor,interval_days,next_review_date,repetitions
5,"State Ohm's Law and define each variable along with its standard SI unit.",,"V = I * R, where V is voltage (Volts, V), I is current (Amperes, A), and R is resistance (Ohms, Ω). It dictates that current through a conductor is directly proportional to the voltage across it.",,2.5,0,2026-05-19,0
5,"What is the physical basis of Kirchhoff's Current Law (KCL)?",,"The Law of Conservation of Charge, which states that the total current entering any electrical node must exactly equal the total current leaving that same node.",,2.5,0,2026-05-19,0
5,"What is the physical basis of Kirchhoff's Voltage Law (KVL)?",,"The Law of Conservation of Energy, which states that the algebraic sum of all electrical potential differences (voltages) around any closed loop must equal zero.",,2.5,0,2026-05-19,0
5,"Explain the voltage division rule for two resistors (R1 and R2) connected in series across a total voltage source (Vs).",,"The voltage across R1 is found by multiplying the total source voltage by the ratio of R1 to the total series resistance: V1 = Vs * (R1 / (R1 + R2)).",,2.5,0,2026-05-19,0
5,"Explain the current division rule for two resistors (R1 and R2) connected in parallel fed by a total current source (Is).",,"The current flowing through R1 is found by multiplying the total source current by the opposite resistor's fraction of the total resistance: I1 = Is * (R2 / (R1 + R2)).",,2.5,0,2026-05-19,0
5,"What is the core procedural difference between Nodal Analysis and Mesh Analysis?",,"Nodal Analysis applies KCL to solve for unknown node voltages, whereas Mesh Analysis applies KVL to solve for unknown loop (mesh) currents.",,2.5,0,2026-05-19,0
5,"When performing circuit analysis, how are ideal independent voltage sources and current sources handled when calculating structural superpositions?",,"Independent voltage sources are deactivated by replacing them with a short circuit (0V). Independent current sources are deactivated by replacing them with an open circuit (0A).",,2.5,0,2026-05-19,0
5,"State Thevenin's Theorem.",,"Any linear, bilateral network containing voltage/current sources and resistances can be simplified into an equivalent circuit consisting of a single independent voltage source (Vth) connected in series with a single resistor (Rth).",,2.5,0,2026-05-19,0
5,"State Norton's Theorem and describe its structural relationship to a Thevenin equivalent circuit.",,"Any linear, bilateral network can be simplified into a single independent current source (In) in parallel with a single resistor (Rn). Rn equals Rth, and the values are related via source transformation: Vth = In * Rth.",,2.5,0,2026-05-19,0
5,"What condition yields Maximum Power Transfer from a network to a resistive load (RL)?",,"Maximum power transfer occurs when the load resistance matches the internal Thevenin equivalent resistance of the source network (RL = Rth).",,2.5,0,2026-05-19,0
5,"What is the defining mathematical relationship between voltage and current in an ideal capacitor?",,"i(t) = C * (dv/dt), meaning that current through a capacitor is directly proportional to the time rate of change of the voltage across its terminals.",,2.5,0,2026-05-19,0
5,"What is the defining mathematical relationship between voltage and current in an ideal inductor?",,"v(t) = L * (di/dt), meaning that voltage across an inductor is directly proportional to the time rate of change of the current flowing through it.",,2.5,0,2026-05-19,0
5,"Why cannot the voltage across a capacitor change instantaneously?",,"Because an instantaneous change in voltage (dv/dt = infinity) would theoretically require an infinite current injection, which is physically impossible.",,2.5,0,2026-05-19,0
5,"Why cannot the current passing through an inductor change instantaneously?",,"Because an instantaneous change in current (di/dt = infinity) would theoretically require an infinite voltage spike across its terminals, which is physically impossible.",,2.5,0,2026-05-19,0
5,"Define what a phasor is in steady-state AC circuit analysis.",,"A complex number that represents the amplitude and initial phase angle of a sinusoidal waveform, transforming time-domain sinusoids into the frequency domain.",,2.5,0,2026-05-19,0
5,"What is electrical impedance (Z), and what are its two constitutive real and imaginary parts?",,"Impedance is the total opposition a circuit offers to alternating current at a specific frequency. Its real part is Resistance (R) and its imaginary part is Reactance (X), expressed as Z = R + jX.",,2.5,0,2026-05-19,0
5,"What is the frequency-domain impedance expression for an ideal capacitor versus an ideal inductor?",,"Capacitor impedance is Zc = 1 / (j * omega * C) or -j / (omega * C). Inductor impedance is Zl = j * omega * L.",,2.5,0,2026-05-19,0
5,"Define root-mean-square (RMS) value and provide its calculation for a standard sinusoidal voltage wave with peak amplitude Vm.",,"The RMS value is the effective DC equivalent value that delivers the same average power to a resistor. For a pure sinusoid, Vrms = Vm / sqrt(2).",,2.5,0,2026-05-19,0
5,"What are the three distinct components that form the AC complex power triangle?",,"Real Power (P, measured in Watts), Reactive Power (Q, measured in Volt-Amperes Reactive/VAR), and Apparent Power (S, measured in Volt-Amperes/VA).",,2.5,0,2026-05-19,0
5,"What is the power factor (PF) of an AC circuit, and what does a 'lagging' power factor indicate?",,"The power factor is the ratio of real power to apparent power (PF = P / |S| = cos(theta)). A lagging power factor indicates an inductive load where the circuit current lags behind the circuit voltage.",,2.5,0,2026-05-19,0
